3301228,Millstreet,Millstreet,"",52.16361,-7.75,P,PPL,IE,"",M,44,"","",0,"",57,Europe/Dublin,2017-07-25
3301229,Sleady Lodge,Sleady Lodge,"",52.16806,-7.725,S,HSE,IE,"",M,44,"","",0,"",142,Europe/Dublin,2017-07-25
3301230,Farnane,Farnane,"",52.17056,-7.76111,L,LCTY,IE,"",M,44,"","",0,"",118,Europe/Dublin,2017-07-26
3301231,Woodhouse,Woodhouse,"",52.17917,-7.73778,P,PPL,IE,"",M,44,"","",0,"",89,Europe/Dublin,2017-07-25
3301232,Droidhedeens,Droidhedeens,"",52.17667,-7.755,L,LCTY,IE,"",M,44,"","",0,"",116,Europe/Dublin,2017-07-26
3301233,Lickoran,Lickoran,"",52.18472,-7.75889,L,LCTY,IE,"",M,44,"","",0,"",156,Europe/Dublin,2017-07-26
3301234,Ballynaguillee,Ballynaguillee,"",52.19472,-7.76389,L,LCTY,IE,"",M,44,"","",0,"",184,Europe/Dublin,2017-07-26
3301235,Knocknanask,Knocknanask,"",52.21444,-7.8375,L,LCTY,IE,"",M,44,"","",0,"",398,Europe/Dublin,2017-07-26
3301236,Tooranarahean,Tooranarahean,"",52.20639,-7.83722,L,LCTY,IE,"",M,44,"","",0,"",270,Europe/Dublin,2017-07-26
3301237,Dyrick,Dyrick,"",52.1975,-7.77278,L,LCTY,IE,"",M,44,"","",0,"",219,Europe/Dublin,2017-07-26
3301238,Bleantasour,Bleantasour,"",52.20833,-7.65667,L,LCTY,IE,"",M,44,"","",0,"",176,Europe/Dublin,2017-07-26
3301239,Scart Upper,Scart Upper,"",52.20056,-7.655,L,LCTY,IE,"",M,44,"","",0,"",156,Europe/Dublin,2017-07-26
3301240,Scart Bridge,Scart Bridge,"",52.19556,-7.66556,P,PPL,IE,"",M,44,"","",0,"",125,Europe/Dublin,2017-07-25
3301241,Lackandarra Upper,Lackandarra Upper,"",52.18194,-7.69333,L,LCTY,IE,"",M,44,"","",0,"",173,Europe/Dublin,2017-07-26
3301242,Lackandarra,Lackandarra,"",52.17278,-7.69583,L,LCTY,IE,"",M,44,"","",0,"",165,Europe/Dublin,2017-07-26
3301243,Curraghnamaddree,Curraghnamaddree,"",52.15889,-7.69917,L,LCTY,IE,"",M,44,"","",0,"",170,Europe/Dublin,2017-07-26
3301244,Cool,Cool,"",52.16278,-7.67333,L,LCTY,IE,"",M,44,"","",0,"",143,Europe/Dublin,2017-07-26
3301245,Ballynakill,Ballynakill,"",52.17806,-7.6625,L,LCTY,IE,"",M,44,"","",0,"",104,Europe/Dublin,2017-07-26
3301246,Knockboy,Knockboy,"",52.1975,-7.67861,P,PPL,IE,"",M,44,"","",0,"",176,Europe/Dublin,2017-07-25
3301247,Lackandarra Lodge,Lackandarra Lodge,"",52.18889,-7.67333,S,HSE,IE,"",M,44,"","",0,"",145,Europe/Dublin,2017-07-25
3301248,Bohadoon North,Bohadoon North,"",52.16972,-7.65972,S,EST,IE,"",M,44,"","",0,"",109,Europe/Dublin,2017-07-25
3301249,Knockmeal,Knockmeal,"",52.2275,-7.85083,T,MT,IE,"",M,26,"","",0,"",554,Europe/Dublin,2015-05-24
3301250,Knocknasculloge,Knocknasculloge,"",52.22278,-7.81306,T,MT,IE,"",M,26,"","",0,"",425,Europe/Dublin,2010-08-14
3301251,Knockardbounce,Knockardbounce,"",52.22972,-7.82694,L,LCTY,IE,"",M,26,"","",0,"",279,Europe/Dublin,2010-08-14
3301252,Middlequarter,Middlequarter,"",52.24194,-7.81694,P,PPL,IE,"",M,26,"","",0,"",228,Europe/Dublin,2010-08-14
3301253,Knockatullane,Knockatullane,"",52.23306,-7.80139,L,LCTY,IE,"",M,26,"","",0,"",229,Europe/Dublin,2010-08-14
3301254,Priest Town,Priest Town,"",52.22111,-7.77194,L,LCTY,IE,"",M,26,"","",0,"",183,Europe/Dublin,2010-08-14
3301255,Aughaunlomaun,Aughaunlomaun,"",52.2375,-7.7775,L,LCTY,IE,"",M,26,"","",0,"",229,Europe/Dublin,2010-08-14
3301256,Knockmeal,Knockmeal,"",52.22472,-7.73889,L,LCTY,IE,"",M,44,"","",0,"",174,Europe/Dublin,2017-07-26
3301257,Coolnabeasoon,Coolnabeasoon,"",52.24028,-7.74167,L,LCTY,IE,"",M,44,"","",0,"",201,Europe/Dublin,2017-07-26
3301258,Boolavonteen,Boolavonteen,"",52.21889,-7.72167,L,LCTY,IE,"",M,44,"","",0,"",158,Europe/Dublin,2017-07-26
3301259,Knockgow,Knockgow,"",52.24028,-7.7025,T,HLL,IE,"",M,44,"","",0,"",247,Europe/Dublin,2017-07-25
3301260,Reanadampaun Commons,Reanadampaun Commons,"",52.23361,-7.69306,L,LCTY,IE,"",M,44,"","",0,"",227,Europe/Dublin,2017-07-26
3301261,Araglin River,Araglin River,"",52.17361,-7.66167,H,STM,IE,"",M,27,"","",0,"",92,Europe/Dublin,2010-08-14
3301262,Bohadoon South,Bohadoon South,"",52.155,-7.66306,S,EST,IE,"",M,44,"","",0,"",84,Europe/Dublin,2017-07-25
3301263,Carrickataggle,Carrickataggle,"",52.165,-7.62389,L,LCTY,IE,"",M,44,"","",0,"",265,Europe/Dublin,2017-07-26
3301264,Glendalligan Wood,Glendalligan Wood,"",52.16056,-7.58389,V,FRST,IE,"",M,27,"","",0,"",244,Europe/Dublin,2010-08-14
3301265,Carricknannnoge,Carricknannnoge,"",52.155,-7.60722,L,LCTY,IE,"",M,44,"","",0,"",392,Europe/Dublin,2017-07-26
3301266,Knockacomortish,Knockacomortish,"",52.15278,-7.62028,L,LCTY,IE,"",M,44,"","",0,"",271,Europe/Dublin,2017-07-26
3301267,Dalligan Bridge,Dalligan Bridge,"",52.17056,-7.58806,P,PPL,IE,"",M,44,"","",0,"",279,Europe/Dublin,2017-07-25
3301268,Boolattin,Boolattin,"",52.17528,-7.57861,L,LCTY,IE,"",M,44,"","",0,"",380,Europe/Dublin,2017-07-26
3301269,Ballintied,Ballintied,"",52.16361,-7.57639,L,LCTY,IE,"",M,44,"","",0,"",214,Europe/Dublin,2017-07-26
3301270,Barnanmaddra Gap,Barnanmaddra Gap,"",52.19778,-7.59528,T,GAP,IE,"",M,27,"","",0,"",448,Europe/Dublin,2010-08-14
3301271,Coumaraglinmountain,Coumaraglinmountain,"",52.18472,-7.61861,L,LCTY,IE,"",M,44,"","",0,"",224,Europe/Dublin,2017-07-26
3301272,Lough Coumfea,Lough Coumfea,"",52.24056,-7.59361,H,LK,IE,"",M,27,"","",0,"",522,Europe/Dublin,2010-08-14
3301273,Coumfea,Coumfea,"",52.23528,-7.58833,T,MT,IE,"",M,44,"","",0,"",700,Europe/Dublin,2017-07-25
3301274,Coumtay,Coumtay,"",52.22833,-7.58222,T,RDGE,IE,"",M,27,"","",0,"",677,Europe/Dublin,2010-08-14
3301275,Coumalocha,Coumalocha,"",52.23778,-7.57806,L,LCTY,IE,"",M,44,"","",0,"",525,Europe/Dublin,2017-07-26
3301276,Comeraghmountain,Comeraghmountain,"",52.22333,-7.57861,L,LCTY,IE,"",M,44,"","",0,"",522,Europe/Dublin,2017-07-26
3301277,Cutteen House,Cutteen House,"",52.19806,-7.565,S,HSEC,IE,"",M,44,"","",0,"",200,Europe/Dublin,2017-07-25
3301278,Ballykilmurry Bridge,Ballykilmurry Bridge,"Baile Mhic Giolla Mhuire,Ballykilmurry Bridge",52.19667,-7.54944,P,PPL,IE,"",M,44,"","",0,"",137,Europe/Dublin,2017-07-25
3301279,Knockaunapeebra,Knockaunapeebra,"",52.23833,-7.54333,T,MT,IE,"",M,44,"","",0,"",711,Europe/Dublin,2017-07-25
3301280,Kilclooney,Kilclooney,"",52.23694,-7.52083,L,LCTY,IE,"",M,44,"","",0,"",570,Europe/Dublin,2017-07-26
3301281,Foilanprisoon,Foilanprisoon,"",52.235,-7.54722,L,LCTY,IE,"",M,44,"","",0,"",535,Europe/Dublin,2017-07-26
3301282,Graiguearush,Graiguearush,"",52.22167,-7.52528,L,LCTY,IE,"",M,44,"","",0,"",307,Europe/Dublin,2017-07-26
3301283,Davmore,Davmore,"",52.2175,-7.53833,L,LCTY,IE,"",M,44,"","",0,"",389,Europe/Dublin,2017-07-26
3301284,Knockanacullin,Knockanacullin,"",52.20472,-7.54056,P,PPL,IE,"",M,44,"","",0,"",188,Europe/Dublin,2017-07-25
3301285,Briska,Briska,"",52.19111,-7.53417,L,LCTY,IE,"",M,44,"","",0,"",108,Europe/Dublin,2017-07-26
3301286,Kilrossanty,Kilrossanty,Kilrossanty,52.17778,-7.54278,L,LCTY,IE,"",M,44,"","",0,"",99,Europe/Dublin,2017-07-26
3301287,Mount Kennedy,Mount Kennedy,"",52.1625,-7.55444,P,PPL,IE,"",M,44,"","",0,"",137,Europe/Dublin,2017-07-25
3301288,Downey’s Cross Roads,Downey's Cross Roads,"",52.15556,-7.53417,P,PPL,IE,"",M,44,"","",0,"",67,Europe/Dublin,2017-07-25
3301289,Fox’s Castle Bridge,Fox's Castle Bridge,"",52.15528,-7.50389,P,PPL,IE,"",M,44,"","",0,"",54,Europe/Dublin,2017-07-25
3301290,Lemybrien,Lemybrien,Lemybrien,52.16806,-7.52222,P,PPL,IE,"",M,44,"","",206,"",73,Europe/Dublin,2017-07-25
3301291,Ballylinch,Ballylinch,"",52.17306,-7.50611,L,LCTY,IE,"",M,44,"","",0,"",63,Europe/Dublin,2017-07-26
3301292,Gortnalaght,Gortnalaght,"",52.18111,-7.51722,L,LCTY,IE,"",M,44,"","",0,"",77,Europe/Dublin,2017-07-26
3301293,Garranmillion,Garranmillion,"",52.18833,-7.50611,L,LCTY,IE,"",M,44,"","",0,"",75,Europe/Dublin,2017-07-26
3301294,Comeragh House,Comeragh House,"",52.19528,-7.51222,S,HSEC,IE,"",M,44,"","",0,"",110,Europe/Dublin,2017-07-25
3301295,Mahon Bridge,Mahon Bridge,Mahon Bridge,52.20472,-7.49972,P,PPL,IE,"",M,44,"","",0,"",93,Europe/Dublin,2017-07-25
3301296,McGrath’s Cross Roads,McGrath's Cross Roads,"",52.18917,-7.46917,P,PPL,IE,"",M,44,"","",0,"",80,Europe/Dublin,2017-07-25
3301297,Lyre,Lyre,"",52.19944,-7.48861,L,LCTY,IE,"",M,44,"","",0,"",67,Europe/Dublin,2017-07-26
3301298,Drumlohan Cross Roads,Drumlohan Cross Roads,"",52.15611,-7.46556,P,PPL,IE,"",M,44,"","",0,"",71,Europe/Dublin,2017-07-25
3301299,Boheraval Cross Roads,Boheraval Cross Roads,"",52.16,-7.47528,P,PPL,IE,"",M,44,"","",0,"",95,Europe/Dublin,2017-07-25
3301300,Brenan Cross Roads,Brenan Cross Roads,"",52.15528,-7.42028,P,PPL,IE,"",M,44,"","",0,"",88,Europe/Dublin,2017-07-25
3301301,Glen,Glen,"",52.17167,-7.46472,L,LCTY,IE,"",M,44,"","",0,"",103,Europe/Dublin,2017-07-26
3301302,Seafield House,Seafield House,"",52.15333,-7.39556,S,HSEC,IE,"",M,44,"","",0,"",47,Europe/Dublin,2017-07-25
3301303,Garranturton,Garranturton,"",52.17222,-7.43861,L,LCTY,IE,"",M,44,"","",0,"",80,Europe/Dublin,2017-07-26
3301304,Grouse Lodge,Grouse Lodge,"",52.1775,-7.43861,S,HSEC,IE,"",M,44,"","",0,"",61,Europe/Dublin,2017-07-25
3301305,Ballynabanoge South,Ballynabanoge South,"",52.18,-7.43833,L,LCTY,IE,"",M,44,"","",0,"",55,Europe/Dublin,2017-07-26
3301306,Faha,Faha,"An Fhaiche,Faha",52.18222,-7.46417,L,LCTY,IE,"",M,44,"","",0,"",103,Europe/Dublin,2017-07-26
3301307,Fahafeelagh,Fahafeelagh,"",52.18333,-7.45111,P,PPL,IE,"",M,44,"","",0,"",68,Europe/Dublin,2017-07-25
3301308,Ballyogarty,Ballyogarty,"",52.19139,-7.43139,L,LCTY,IE,"",M,44,"","",0,"",54,Europe/Dublin,2017-07-26
3301309,Stonebrook Lodge,Stonebrook Lodge,"",52.19306,-7.45278,S,HSE,IE,"",M,44,"","",0,"",65,Europe/Dublin,2017-07-25
3301310,Ballyboy,Ballyboy,"",52.20639,-7.46972,L,LCTY,IE,"",M,44,"","",0,"",76,Europe/Dublin,2017-07-26
3301311,Ashtown,Ashtown,"",52.23194,-7.48889,L,LCTY,IE,"",M,44,"","",0,"",143,Europe/Dublin,2017-07-26
3301312,Kealfoun,Kealfoun,"",52.21861,-7.48472,L,LCTY,IE,"",M,44,"","",0,"",90,Europe/Dublin,2017-07-26
3301313,Rathmaiden,Rathmaiden,"",52.23333,-7.43806,L,LCTY,IE,"",M,44,"","",0,"",154,Europe/Dublin,2017-07-26
3301314,Kilnagrange Bridge,Kilnagrange Bridge,"",52.21,-7.42361,P,PPL,IE,"",M,44,"","",0,"",55,Europe/Dublin,2017-07-25
3301315,Fallagh,Fallagh,"",52.24056,-7.41556,L,LCTY,IE,"",M,44,"","",0,"",95,Europe/Dublin,2017-07-26
3301316,Carrigeen,Carrigeen,"An Carraigin,An Carraigín,Carrigeen",52.23306,-7.40944,L,LCTY,IE,"",M,44,"","",0,"",82,Europe/Dublin,2017-07-26
3301317,Scrahan,Scrahan,"",52.20806,-7.40278,L,LCTY,IE,"",M,44,"","",0,"",91,Europe/Dublin,2017-07-26
3301318,Shanakill House,Shanakill House,"",52.18472,-7.38917,S,HSEC,IE,"",M,44,"","",0,"",64,Europe/Dublin,2017-07-25
3301319,Mountpatrick,Mountpatrick,"",52.18028,-7.39083,L,LCTY,IE,"",M,44,"","",0,"",45,Europe/Dublin,2017-07-26
3301320,Kilmoylin,Kilmoylin,"",52.19639,-7.3975,L,LCTY,IE,"",M,44,"","",0,"",85,Europe/Dublin,2017-07-26
3301321,Whitestown House,Whitestown House,"",52.19861,-7.37417,S,HSEC,IE,"",M,44,"","",0,"",102,Europe/Dublin,2017-07-25
3301322,Georgestown,Georgestown,"",52.19139,-7.38361,L,LCTY,IE,"",M,44,"","",0,"",97,Europe/Dublin,2017-07-26
3301323,Aughshemus Bridge,Aughshemus Bridge,"",52.17444,-7.39306,P,PPL,IE,"",M,44,"","",0,"",12,Europe/Dublin,2017-07-25
3301324,Ballyvadden,Ballyvadden,"",52.17028,-7.39111,L,LCTY,IE,"",M,44,"","",0,"",19,Europe/Dublin,2017-07-26
3301325,Ballyristeen,Ballyristeen,"",52.16278,-7.37639,L,LCTY,IE,"",M,44,"","",0,"",46,Europe/Dublin,2017-07-26
3301326,Slievenamona,Slievenamona,"",52.20333,-7.36917,L,LCTY,IE,"",M,44,"","",0,"",96,Europe/Dublin,2017-07-26
3301327,Buck’s Cross Roads,Buck's Cross Roads,"",52.19833,-7.32889,P,PPL,IE,"",M,44,"","",0,"",119,Europe/Dublin,2017-07-25
3301328,Ballybrack,Ballybrack,"",52.21417,-7.37889,L,LCTY,IE,"",M,44,"","",0,"",101,Europe/Dublin,2017-07-26
3301329,Greenan Hill,Greenan Hill,"",52.22194,-7.34111,T,HLL,IE,"",M,44,"","",0,"",94,Europe/Dublin,2017-07-25
3301330,Ballygarran,Ballygarran,"",52.21667,-7.32361,L,LCTY,IE,"",M,44,"","",0,"",95,Europe/Dublin,2017-07-26
3301331,Ballingarry House,Ballingarry House,"",52.1625,-7.3475,S,HSEC,IE,"",M,44,"","",0,"",73,Europe/Dublin,2017-07-25
3301332,Monacaum Cross Roads,Monacaum Cross Roads,"",52.17056,-7.33361,P,PPL,IE,"",M,44,"","",0,"",81,Europe/Dublin,2017-07-25
3301333,Kilbeg,Kilbeg,"",52.16389,-7.32417,P,PPL,IE,"",M,44,"","",0,"",53,Europe/Dublin,2017-07-25
3301334,Ballin Lough,Ballin Lough,"",52.18167,-7.34583,H,LK,IE,"",M,27,"","",0,"",81,Europe/Dublin,2010-08-14
3301335,Rathguage,Rathguage,"",52.15361,-7.32583,P,PPL,IE,"",M,44,"","",0,"",45,Europe/Dublin,2017-07-25
3301336,Knockane,Knockane,"",52.155,-7.32917,L,LCTY,IE,"",M,44,"","",0,"",55,Europe/Dublin,2017-07-26
3301337,Knocknagat Cross Roads,Knocknagat Cross Roads,"",52.16444,-7.30667,P,PPL,IE,"",M,44,"","",0,"",69,Europe/Dublin,2017-07-25
3301338,Ballyleen,Ballyleen,"",52.17917,-7.3125,P,PPL,IE,"",M,44,"","",0,"",80,Europe/Dublin,2017-07-25
3301339,Savagetown Cross Roads,Savagetown Cross Roads,"",52.18222,-7.30083,P,PPL,IE,"",M,44,"","",0,"",90,Europe/Dublin,2017-07-25
3301340,Ballyrobin,Ballyrobin,"",52.18861,-7.30444,L,LCTY,IE,"",M,44,"","",0,"",91,Europe/Dublin,2017-07-26
3301341,Knockaderry Reservoir,Knockaderry Reservoir,"",52.20528,-7.27694,H,RSV,IE,"",M,27,"","",0,"",68,Europe/Dublin,2010-08-14
3301342,Carrickphilip,Carrickphilip,"",52.20083,-7.3,P,PPL,IE,"",M,44,"","",0,"",110,Europe/Dublin,2017-07-25
3301343,Knockaderry House,Knockaderry House,"",52.215,-7.29583,S,HSEC,IE,"",M,44,"","",0,"",142,Europe/Dublin,2017-07-25
3301344,Carroll’s Cross Roads,Carroll's Cross Roads,"",52.22667,-7.34278,P,PPL,IE,"",M,44,"","",0,"",81,Europe/Dublin,2017-07-25
3301345,Ross,Ross,"",52.22944,-7.33306,L,LCTY,IE,"",M,44,"","",0,"",72,Europe/Dublin,2017-07-26
3301346,Kildermody,Kildermody,"",52.2375,-7.32194,L,LCTY,IE,"",M,44,"","",0,"",97,Europe/Dublin,2017-07-26
3301347,Ballysheadon,Ballysheadon,"",52.15167,-7.29889,L,LCTY,IE,"",M,44,"","",0,"",42,Europe/Dublin,2017-07-26
3301348,Dawn River,Dawn River,"",52.2275,-7.3325,H,STM,IE,"",M,27,"","",0,"",70,Europe/Dublin,2010-08-14
3301349,Boolahallagh River,Boolahallagh River,"",52.21611,-7.74694,H,STM,IE,"",00,"","","",0,"",124,Europe/Dublin,1997-12-15
3301350,Knocknagearagh,Knocknagearagh,"",52.25083,-7.815,T,HLL,IE,"",M,26,"","",0,"",266,Europe/Dublin,2010-08-14
3301351,Barranacullia,Barranacullia,"",52.25306,-7.81194,L,LCTY,IE,"",M,26,"","",0,"",220,Europe/Dublin,2010-08-14
3301352,Clashganny,Clashganny,"",52.25694,-7.80694,P,PPL,IE,"",M,26,"","",0,"",129,Europe/Dublin,2010-08-14
3301353,Bohernagaul,Bohernagaul,"",52.26139,-7.82194,L,LCTY,IE,"",M,26,"","",0,"",61,Europe/Dublin,2010-08-14
3301354,Knockperry South,Knockperry South,"",52.25083,-7.77694,T,HLL,IE,"",M,26,"","",0,"",284,Europe/Dublin,2010-08-14
3301355,Curragheloney,Curragheloney,"",52.24694,-7.78194,L,LCTY,IE,"",M,26,"","",0,"",255,Europe/Dublin,2010-08-14
3301356,Skeaghatooreen,Skeaghatooreen,"",52.26083,-7.85167,L,LCTY,IE,"",M,26,"","",0,"",57,Europe/Dublin,2010-08-14
3301357,Knockroe,Knockroe,"",52.25083,-7.83528,T,MT,IE,"",M,26,"","",0,"",305,Europe/Dublin,2010-08-14
3301358,Newcastle House,Newcastle House,"",52.27389,-7.805,S,HSEC,IE,"",M,26,"","",0,"",26,Europe/Dublin,2010-08-14
3301359,Bannard House,Bannard House,"",52.26972,-7.785,S,HSEC,IE,"",M,26,"","",0,"",38,Europe/Dublin,2010-08-14
3301360,Tar Bridge,Tar Bridge,"",52.27778,-7.83417,P,PPL,IE,"",M,26,"","",0,"",29,Europe/Dublin,2010-08-14
3301361,Kilmaneen,Kilmaneen,"",52.285,-7.84528,P,PPL,IE,"",M,26,"","",0,"",33,Europe/Dublin,2010-08-14
3301362,Clocully,Clocully,"",52.29167,-7.84833,P,PPL,IE,"",M,26,"","",0,"",28,Europe/Dublin,2010-08-14
3301363,Ballymakee Cross Roads,Ballymakee Cross Roads,"",52.28278,-7.77056,P,PPL,IE,"",M,44,"","",0,"",50,Europe/Dublin,2017-07-25
3301364,Garrancasey,Garrancasey,"",52.28694,-7.80222,L,LCTY,IE,"",M,26,"","",0,"",62,Europe/Dublin,2010-08-14
3301372,Hacketstown,Hacketstown,"Baile an Aiceadaigh,Baile an Aicéadaigh,Hacketstown",52.24389,-7.33111,P,PPL,IE,"",M,44,"","",0,"",107,Europe/Dublin,2017-07-25
3301373,Ballyvadd,Ballyvadd,"",52.24194,-7.35528,L,LCTY,IE,"",M,44,"","",0,"",121,Europe/Dublin,2017-07-26
3301374,Kilmovee,Kilmovee,"",52.25417,-7.36528,L,LCTY,IE,"",M,44,"","",0,"",163,Europe/Dublin,2017-07-26
3301375,Guilcagh Cross Roads,Guilcagh Cross Roads,"",52.25444,-7.33472,P,PPL,IE,"",M,44,"","",0,"",121,Europe/Dublin,2017-07-25
3301376,Robertstown,Robertstown,"",52.24306,-7.38222,P,PPL,IE,"",M,44,"","",0,"",145,Europe/Dublin,2017-07-25
3301377,Glenhouse Wood,Glenhouse Wood,"",52.26389,-7.31444,V,FRST,IE,"",M,27,"","",0,"",179,Europe/Dublin,2010-08-14
3301378,Beallough,Beallough,"",52.2675,-7.34528,L,LCTY,IE,"",M,44,"","",0,"",131,Europe/Dublin,2017-07-26
3301379,Kilbunny Wood,Kilbunny Wood,"",52.27306,-7.31194,V,FRST,IE,"",M,27,"","",0,"",69,Europe/Dublin,2010-08-14
3301380,Portlaw Wood,Portlaw Wood,"",52.28028,-7.32639,V,FRST,IE,"",M,27,"","",0,"",86,Europe/Dublin,2010-08-14
3301381,Clodiagh Bridge,Clodiagh Bridge,"",52.28639,-7.29889,P,PPL,IE,"",M,44,"","",0,"",3,Europe/Dublin,2017-07-25
3301382,Glen House,Glen House,"",52.2675,-7.2975,S,HSEC,IE,"",M,44,"","",0,"",33,Europe/Dublin,2017-07-25
3301383,Pollrone House,Pollrone House,"",52.28861,-7.27861,S,HSEC,IE,"",M,27,"","",0,"",4,Europe/Dublin,2010-08-14
3301384,Glennaphuca Cross Roads,Glennaphuca Cross Roads,"",52.26889,-7.39778,P,PPL,IE,"",M,44,"","",0,"",90,Europe/Dublin,2017-07-25
3301385,Knocknacrohy,Knocknacrohy,"",52.27861,-7.38944,L,LCTY,IE,"",M,44,"","",0,"",63,Europe/Dublin,2017-07-26
3301386,Guilcagh House,Guilcagh House,"",52.28806,-7.35722,S,HSEC,IE,"",M,44,"","",0,"",39,Europe/Dublin,2017-07-25
3301387,Lowry’s Bridge,Lowry's Bridge,"",52.28528,-7.38417,P,PPL,IE,"",M,44,"","",0,"",42,Europe/Dublin,2017-07-25
3301388,Milford House,Milford House,"",52.29472,-7.33194,S,HSEC,IE,"",M,44,"","",0,"",78,Europe/Dublin,2017-07-25
3301389,Woodlock House,Woodlock House,"",52.29472,-7.30972,S,HSEC,IE,"",M,44,"","",0,"",14,Europe/Dublin,2017-07-25
3301390,Knockane,Knockane,"",52.29167,-7.29778,P,PPL,IE,"",M,44,"","",0,"",6,Europe/Dublin,2017-07-25
3301391,Clonmore House,Clonmore House,"",52.30278,-7.28722,S,HSEC,IE,"",M,27,"","",0,"",6,Europe/Dublin,2010-08-14
3301392,Whitestown Cross Roads,Whitestown Cross Roads,"",52.28,-7.39083,P,PPL,IE,"",M,44,"","",0,"",59,Europe/Dublin,2017-07-25
3301393,Kilcanavee,Kilcanavee,"",52.24583,-7.42472,L,LCTY,IE,"",M,44,"","",0,"",118,Europe/Dublin,2017-07-26
3301394,Croughaun Hill,Croughaun Hill,"",52.25028,-7.44611,T,MT,IE,"",M,44,"","",0,"",364,Europe/Dublin,2017-07-25
3301395,Knockaturnory,Knockaturnory,"",52.24667,-7.46861,L,LCTY,IE,"",M,44,"","",0,"",184,Europe/Dublin,2017-07-26
3301396,Killerguile,Killerguile,"",52.26167,-7.44139,L,LCTY,IE,"",M,44,"","",0,"",127,Europe/Dublin,2017-07-26
3301397,Ballyneal House,Ballyneal House,"",52.29167,-7.44722,S,HSEC,IE,"",M,44,"","",0,"",114,Europe/Dublin,2017-07-25
3301398,Clashroe,Clashroe,"",52.30917,-7.33806,L,LCTY,IE,"",M,44,"","",0,"",159,Europe/Dublin,2017-07-26
3301399,Tower Hill,Tower Hill,"",52.30778,-7.35194,T,HLL,IE,"",M,44,"","",0,"",190,Europe/Dublin,2017-07-25
3301400,Ballyquin,Ballyquin,"",52.3125,-7.3775,L,LCTY,IE,"",M,44,"","",0,"",110,Europe/Dublin,2017-07-26
3301401,Ballynevin,Ballynevin,"",52.30444,-7.41111,L,LCTY,IE,"",M,44,"","",0,"",109,Europe/Dublin,2017-07-26
3301402,Piquet’s Cross Roads,Piquet's Cross Roads,"",52.3225,-7.38306,P,PPL,IE,"",M,44,"","",0,"",126,Europe/Dublin,2017-07-25
3301403,Brownswood,Brownswood,"",52.32806,-7.35333,V,FRST,IE,"",M,27,"","",0,"",145,Europe/Dublin,2010-08-14
3301404,Fiddow Bridge,Fiddow Bridge,"",52.325,-7.32167,P,PPL,IE,"",M,44,"","",0,"",8,Europe/Dublin,2017-07-25
3301405,Curraghballintlea,Curraghballintlea,"",52.32278,-7.36972,L,LCTY,IE,"",M,44,"","",0,"",146,Europe/Dublin,2017-07-26
3301406,Graigavine,Graigavine,"",52.32667,-7.29583,L,LCTY,IE,"",M,27,"","",0,"",19,Europe/Dublin,2010-08-14
3301407,Riverquarter,Riverquarter,Riverquarter,52.31167,-7.29611,L,LCTY,IE,"",M,27,"","",0,"",4,Europe/Dublin,2013-04-05
3301408,Farm Yard,Farm Yard,"",52.29889,-7.35889,S,FRM,IE,"",M,44,"","",0,"",90,Europe/Dublin,2017-07-25
3301409,Garravoone,Garravoone,"",52.3275,-7.41722,L,LCTY,IE,"",M,44,"","",0,"",143,Europe/Dublin,2017-07-26
3301410,Curraghduff,Curraghduff,"",52.31194,-7.4375,L,LCTY,IE,"",M,44,"","",0,"",112,Europe/Dublin,2017-07-26
3301411,Joanstown,Joanstown,"",52.32778,-7.44306,L,LCTY,IE,"",M,44,"","",0,"",114,Europe/Dublin,2017-07-26
3301412,Ballyknock,Ballyknock,"",52.32389,-7.4525,L,LCTY,IE,"",M,44,"","",0,"",106,Europe/Dublin,2017-07-26
3301413,Ballunacurra,Ballunacurra,"",52.315,-7.46917,L,LCTY,IE,"",M,44,"","",0,"",124,Europe/Dublin,2017-07-26
3301414,Ballygarret,Ballygarret,"",52.30056,-7.46111,L,LCTY,IE,"",M,44,"","",0,"",121,Europe/Dublin,2017-07-26
3301415,Feddans Cross Roads,Feddans Cross Roads,"",52.29611,-7.47194,P,PPL,IE,"",M,44,"","",0,"",119,Europe/Dublin,2017-07-25
3301416,Ballyhest Cross Roads,Ballyhest Cross Roads,"",52.28917,-7.46083,P,PPL,IE,"",M,44,"","",0,"",101,Europe/Dublin,2017-07-25
3301417,Ross Bridge,Ross Bridge,"",52.28667,-7.48917,P,PPLL,IE,"",M,44,"","",0,"",88,Europe/Dublin,2017-07-25
3301418,Shanakill House,Shanakill House,"",52.29444,-7.5,S,HSEC,IE,"",M,44,"","",0,"",113,Europe/Dublin,2017-07-25
3301419,Sheskin Cross,Sheskin Cross,"",52.32972,-7.47722,L,LCTY,IE,"",M,44,"","",0,"",127,Europe/Dublin,2017-07-26
3301420,Ballingarra,Ballingarra,"",52.32694,-7.49694,L,LCTY,IE,"",M,44,"","",0,"",149,Europe/Dublin,2017-07-26
3301421,Kilballyquilty,Kilballyquilty,"",52.32111,-7.50028,L,LCTY,IE,"",M,44,"","",0,"",151,Europe/Dublin,2017-07-26
3301422,Knockalafalla,Knockalafalla,"",52.32528,-7.53861,L,LCTY,IE,"",M,44,"","",0,"",142,Europe/Dublin,2017-07-26
3301423,Park,Park,"",52.325,-7.55944,L,LCTY,IE,"",M,44,"","",0,"",210,Europe/Dublin,2017-07-26
